Date,Close,High,Low,Open,Volume
,GOLD,GOLD,GOLD,GOLD,GOLD
2019-09-30,15.239737510681152,15.433201550081769,14.949540612933584,15.21335536459745,15001390
2019-10-01,15.143007278442383,15.468380427394598,14.977948172202844,15.090244654418145,19538528
2019-10-02,15.27491569519043,15.49476190931221,15.090244003135513,15.310090217257294,18562669
2019-10-03,15.178180694580078,15.767368532848765,15.125418080236198,15.301294020480224,14916351
2019-10-04,15.609079360961914,15.626667458566912,15.125418417877599,15.16059293579429,11512565
2019-10-07,15.494760513305664,15.705812658572526,15.398027651073344,15.503552885060099,8142968
2019-10-08,15.881690979003906,16.013598379829624,15.675036666051273,15.776165729260775,10788779
2019-10-09,15.714601516723633,15.87288931541764,15.58269250187276,15.776158162431212,8130366
2019-10-10,15.74977970123291,15.78495589401743,15.389232111657533,15.714605185741581,14677374
2019-10-11,14.949540138244629,15.60028462534009,14.901173710606919,15.591490576924757,19589178
2019-10-14,15.037479400634766,15.21335534238951,14.949540591110752,14.949540591110752,7370965
2019-10-15,14.650551795959473,15.019893508348936,14.597789173416272,14.949542785860158,17834947
2019-10-16,14.896780014038086,14.90557406392275,14.553818777710234,14.74728452058582,10291247
2019-10-17,15.028684616088867,15.257324838738857,14.782456296936603,14.80004439343888,10393875
2019-10-18,15.116622924804688,15.292498852171239,14.958333416069589,15.213354097803691,8294254
2019-10-21,14.800045013427734,15.186974766220686,14.729694301764768,15.107830005938188,8863064
2019-10-22,14.59778881072998,14.931954314925852,14.448293319493896,14.870397643939256,12514217
2019-10-23,14.571404457092285,14.861601345908916,14.509847795418034,14.764870167832195,10652435
2019-10-24,15.099035263061523,15.138607641383224,14.580198159418417,14.62416672320111,14730074
2019-10-25,15.125420570373535,15.50355465893336,14.984719124096962,15.433203935795074,9808981
2019-10-28,14.703314781188965,14.97592530518929,14.628567870516777,14.949543154620159,10432565
2019-10-29,14.747284889221191,14.835223712972514,14.443896031143812,14.553819141509575,8695476
2019-10-30,14.993507385253906,15.002301432896333,14.553815066891117,14.756074808080744,11504010
2019-10-31,15.266122817993164,15.371648069593009,15.090245162268577,15.204566141677647,13051173
2019-11-01,14.958333969116211,15.230942756853931,14.870395163535047,15.143003951272767,12848824
2019-11-04,14.632957458496094,14.975918552068405,14.619767227806209,14.879185720895084,12562015
2019-11-05,14.545023918151855,14.588992482763741,14.228444885607963,14.369146305117866,18002880
2019-11-06,14.861602783203125,15.090243032457746,14.756077546496929,14.85280873392871,13262159
2019-11-07,14.386734962463379,14.861601852489324,14.246033537471003,14.861601852489324,15795326
2019-11-08,14.395528793334961,14.536230216198057,14.184563878290119,14.272413790359803,14316344
2019-11-11,14.404318809509277,14.567006165895938,14.35155620388568,14.36914429819121,9757401
2019-11-12,14.457086563110352,14.518643230664502,14.127317263533067,14.378205132091166,11936199
2019-11-13,14.650551795959473,14.78245919096424,14.597789173416272,14.597789173416272,12345838
2019-11-14,14.650551795959473,14.817635390855392,14.60658322338906,14.77366514099145,8306793
2019-11-15,14.571404457092285,14.703311828864711,14.509847795418034,14.588992553940137,7948221
2019-11-18,14.852806091308594,14.923156795693684,14.51864066480269,14.553815178348687,12227556
2019-11-19,14.993507385253906,15.081446184385081,14.773661226072512,14.782455273714938,9454703
2019-11-20,14.94074821472168,15.13861013897374,14.782458675320031,14.993510835424406,10160940
2019-11-21,14.632957458496094,15.046269244569144,14.571400812219549,14.949536413395823,10660710
2019-11-22,14.501055717468262,14.738490025298299,14.483467618230451,14.72090192606049,7212208
2019-11-25,14.448293685913086,14.676933953442843,14.333972713501442,14.439499635935764,8661586
2019-11-26,14.826428413391113,14.870396982914606,14.386736008982536,14.43949862786941,10097683
2019-11-27,14.729409217834473,14.791148984486313,14.58828927054956,14.747047949533235,6528046
2019-11-29,14.81760311126709,14.870524336025003,14.676483209809836,14.791144181170058,5515894
2019-12-02,14.896980285644531,15.01164123406424,14.755860412421496,14.78232101950641,11607511
2019-12-03,15.240964889526367,15.690785217834895,15.161584732631805,15.240964889526367,16965866
2019-12-04,15.020466804504395,15.32916558607788,15.002826393476713,15.214506278962325,10136593
2019-12-05,15.13512897491455,15.26857603475607,15.038108378189936,15.099849828467194,8694636
2019-12-06,14.896980285644531,15.091021373037396,14.835240551394653,14.896980285644531,8189362
2019-12-09,14.861705780029297,15.170406229556965,14.80437528799136,14.994005492031981,9033232
2019-12-10,15.11748218536377,15.143942795752476,14.923442756025318,14.949903366414024,12646013
2019-12-11,15.540847778320312,15.681967707647981,15.20568668445541,15.240967507928454,14649687
2019-12-12,15.487923622131348,15.858363787323054,15.293884176471668,15.699603476200616,12205910
2019-12-13,15.50556755065918,15.58494772424151,15.276247236119366,15.390908234530434,10723805
2019-12-16,15.364448547363281,15.593768875805411,15.205688190573929,15.593768875805411,7814543
2019-12-17,15.337986946105957,15.452647944134412,15.249788248893072,15.302707803677267,9723472
2019-12-18,15.814265251159668,15.823085455812091,15.355624702925805,15.426184657863166,15940765
2019-12-19,15.620222091674805,15.876002946643776,15.47910220006496,15.814263204349697,8381305
2019-12-20,15.390910148620605,15.681970260526066,15.355629319404171,15.567309247855187,9082095
2019-12-23,15.664326667785645,15.717246218590928,15.417365960224005,15.505566333087604,8638279
2019-12-24,16.14942169189453,16.158241894949622,15.664322299836526,15.699601429775173,8173957
2019-12-26,16.193525314331055,16.36992435698801,16.052405407292692,16.317004812419125,9376059
2019-12-27,16.202342987060547,16.299361856563202,16.034762492782537,16.15824197157595,9047372
2019-12-30,16.41402816772461,16.471356983128906,16.16706744731361,16.237627412819283,9564002
2019-12-31,16.39638900756836,16.608068920246197,16.31700883002887,16.528688742706706,9212257
2020-01-02,16.308185577392578,16.58601614688851,16.20234648196314,16.502225040534608,7101928
2020-01-03,16.378746032714844,16.72272562673422,16.255266523534996,16.696266693214046,13760805
2020-01-06,16.21998405456543,16.766824949614268,16.202345328104734,16.740364336500267,14316031
2020-01-07,16.290542602539062,16.34346382420372,15.990662408899961,16.219982655934675,12038793
2020-01-08,15.717249870300293,16.325830733944983,15.620229269380573,16.325830733944983,14610915
2020-01-09,15.523205757141113,15.699604809370554,15.396637582450493,15.54084616704868,11538190
2020-01-10,15.743704795837402,15.840723679366443,15.523204733381085,15.58494448170374,8366700
2020-01-13,15.390910148620605,15.684968087994296,15.37326973401239,15.673150053221958,8420779
2020-01-14,15.487923622131348,15.523204438950527,15.223324225115245,15.258603359652488,10066670
2020-01-15,15.787806510925293,15.858366474236826,15.487926246280715,15.655506790001443,10450293
2020-01-16,15.955384254455566,15.964204458606828,15.64668383828909,15.87600409937613,10178798
2020-01-17,15.831908226013184,16.061226855009,15.66432767502489,15.99066688863745,9789242
2020-01-21,16.18470573425293,16.18470573425293,15.81426554341535,15.840724475579572,14625732
2020-01-22,16.131786346435547,16.228805235796116,16.02153630858057,16.175885688664707,10563309
2020-01-23,16.25527000427246,16.475770136327633,16.03476987221729,16.061228811403108,13182189
2020-01-24,16.502227783203125,16.537508609064666,16.184708761861096,16.27290914423258,14750803
2020-01-27,16.422842025756836,16.907941390817015,16.272901946728513,16.758001311788693,21295661
2020-01-28,15.876007080078125,16.317007276746963,15.743707357533923,16.228806900956748,16125226
2020-01-29,16.202342987060547,16.228801914069578,15.814262462204738,15.955382347191991,8487349
2020-01-30,16.264083862304688,16.449303093430107,16.096944114166597,16.246443454878882,13839719
2020-01-31,16.334646224975586,16.528685688504687,16.24644585708705,16.299365404907334,11002453
2020-02-03,16.122966766357422,16.272906890942203,15.955386231284518,16.202346931271844,11759322
2020-02-04,15.893645286560059,16.00830458158159,15.549664036931441,15.884825081976553,15578995
2020-02-05,15.893645286560059,16.0259449907486,15.840724059059033,15.876004877393049,7388310
2020-02-06,16.18470573425293,16.30818523710477,15.920104636636342,15.981846070344318,7471801
2020-02-07,16.0435848236084,16.369923970065454,15.946564258956974,16.272905087695978,8733629
2020-02-10,16.25527000427246,16.334650186394924,16.0169528182424,16.105329847183643,8165131
2020-02-11,16.264083862304688,16.440482889717206,16.10532356003613,16.202344118596216,10384986
2020-02-12,16.237627029418945,16.475767538233516,16.05240775519577,16.325827404789035,11832173
2020-02-13,16.696266174316406,16.907946047309768,16.363840504375613,16.387565728678638,15270179
2020-02-14,17.393049240112305,17.401869446978964,16.696269720470685,16.758009486254856,20194363
2020-02-18,18.151569366455078,18.21330912937747,17.41509979119171,17.5077094355753,27971643
2020-02-19,18.522005081176758,18.55728589835053,17.992804599543888,18.354424564165257,20183192
2020-02-20,18.319150924682617,18.795430323429912,18.27064062765746,18.469091078086528,16593503
2020-02-21,18.91008949279785,19.05703012228853,18.671948975436532,18.918909698879638,19956021
2020-02-24,19.430469512939453,19.90674885648911,19.165868382272073,19.8450090973514,29354152
2020-02-25,18.742507934570312,19.474568177194005,18.733687728962533,19.13940877550939,26511726
2020-02-26,18.601388931274414,18.85716817744735,18.424988174940996,18.522008759152605,18561734
2020-02-27,17.50406837463379,18.98191440629893,17.415574266748475,18.91996734925991,28277949
2020-02-28,16.849205017089844,16.92884781185347,15.955418246845543,16.238597879421214,40589960
2020-03-02,17.57486343383789,17.645658383014204,16.937707203366354,17.18549036942581,25295785
2020-03-03,18.24740982055664,18.822618789508763,17.433267349954146,17.858036894298717,32518349
2020-03-04,18.18547248840332,18.62776588178004,17.84034726045902,18.58369520363523,23388124
2020-03-05,18.725276947021484,18.902265118224847,18.251835530119433,18.47749384491364,27916625
2020-03-06,18.78721809387207,19.318180800708323,18.070419367979284,19.043850715865094,28052900
2020-03-09,17.63680648803711,18.49519534509695,17.610257752624516,18.15007022415574,23635707
2020-03-10,17.583709716796875,18.079362038109807,16.889032192896902,17.742997056666116,23015764
2020-03-11,16.627979278564453,17.610258923772662,16.38019612855524,17.282832937998133,22071052
2020-03-12,14.937747955322266,15.928878943355924,13.689986750399207,15.017392485069825,33552425
2020-03-13,13.866971969604492,15.583751350320181,13.327160348709318,15.442161472311103,31110772
2020-03-16,14.451029777526855,15.17667828106821,11.194459401540344,11.690024788993933,36620637
2020-03-17,15.6722412109375,16.450987101301575,14.274040126935496,14.344835054433666,32058655
2020-03-18,14.05280590057373,15.91117391930493,13.66785776332639,15.114730603268997,30257375
2020-03-19,14.229796409606934,15.787286773828153,12.389126286051766,13.74308056529502,22990029
2020-03-20,14.05280590057373,15.043935679352117,13.751927051955958,14.743056830734345,20170869
2020-03-23,14.981995582580566,15.813837496048764,14.486430941484173,14.512977992329246,33801143
2020-03-24,17.25628089904785,17.499638369021667,16.0439158060354,16.619126519644432,34579503
2020-03-25,16.911155700683594,17.45981599040024,16.30054836984539,16.973101053920864,30961865
2020-03-26,17.32707977294922,17.858042720550607,16.557183245744504,17.291683143314287,24264014
2020-03-27,17.026195526123047,17.504062536592333,16.778412444262955,16.90230482913508,22450024
2020-03-30,17.070444107055664,17.37132128519939,16.619125808013738,16.990799602055077,22511901
2020-03-31,16.212055206298828,16.964252440977575,16.16780900515247,16.68992228052452,19304316
2020-04-01,16.698774337768555,16.973104538954225,16.158961826632723,16.29170213766549,18073051
2020-04-02,17.56601333618164,18.251839702580455,16.78726723032279,16.902310074269625,24917615
2020-04-03,17.654502868652344,18.02617666655716,17.468665125757816,17.468665125757816,14226567
2020-04-06,18.18547248840332,18.698736383654985,17.902292641076198,18.14122627021534,17449111
2020-04-07,17.973081588745117,18.25626134131447,17.574860694651143,18.132370621536495,16499832
2020-04-08,18.06157875061035,18.203168650939816,17.681055260518136,17.858043479872343,11599467
2020-04-09,19.919940948486328,19.973036719537433,18.32705262599608,18.50404078001193,31777400
2020-04-13,21.565927505493164,21.911052588575,19.689859272582495,19.911093646431738,32986827
2020-04-14,21.619028091430664,22.167688515402663,21.096914717979594,21.50398524622432,33199180
